FID;fid_;E;N;ADA_ID;VELOCITY;X;Y;SATELLITE;GEOMETRY;TRACK;FRAME;INIT_DATE;FINAL_DATE;PIXEL_SIZE;SOFTWARE;PAPERS;COHERENCE;Lon_ETRS89;Lat_ETRS89;MEAN_VLOS;Lon_WGS84;Lat_WGS84;PS_ID;DESC_UNIT;GeoUnif;Masas_subt;aguas_supf;emb_aux;red_trans;Moves;SubsEsp;QAFI_trace;QAFI_vecto;CODE_18;pendientes;Subsidence;Proceso
358;366;613405,181205000029877;4166881,249369999859482;30;-1,193300000000000;-1,714580000000000;37,642080000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613405,181205000029877;4166881,249369999859482;-1,193300000000000;-1,715000000000000;37,642080000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.64208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;0,897310000000000;4;Sub_Agua
359;367;613405,725610999972560;4161425,832129999995232;30;-2,446300000000000;-1,715420000000000;37,592919999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613405,725610999972560;4161425,832129999995232;-2,446300000000000;-1,715000000000000;37,592919999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.59292;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,651380000000000;4;Sub_Agua
360;368;613407,705149000044912;4166697,068279999773949;30;-1,300200000000000;-1,714580000000000;37,640419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613407,705149000044912;4166697,068279999773949;-1,300200000000000;-1,715000000000000;37,640419999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.64042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;242;1,192780000000000;4;Sub_Agua
361;369;613415,306815000018105;4166142,306230000220239;30;-1,639200000000000;-1,714580000000000;37,635420000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613415,306815000018105;4166142,306230000220239;-1,639200000000000;-1,715000000000000;37,635420000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.63542;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;1,073430000000000;4;Sub_Agua
362;370;613423,435747000039555;4160131,028260000050068;30;-1,051000000000000;-1,715420000000000;37,581249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613423,435747000039555;4160131,028260000050068;-1,051000000000000;-1,715000000000000;37,581249999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.58125;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;212;0,420630000000000;4;Sub_Agua
363;371;613424,695156999980099;4160038,938620000146329;30;-0,879100000000000;-1,715420000000000;37,580419999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613424,695156999980099;4160038,938620000146329;-0,879100000000000;-1,715000000000000;37,580419999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.58042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;212;0,641010000000000;4;Sub_Agua
364;372;613429,246017999947071;4165124,873809999786317;30;-2,296100000000000;-1,714580000000000;37,626249999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613429,246017999947071;4165124,873809999786317;-2,296100000000000;-1,715000000000000;37,626249999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.62625;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;0,304010000000000;4;Sub_Agua
365;373;613454,578412999981083;4163275,303139999974519;30;-2,743800000000000;-1,714580000000000;37,609580000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613454,578412999981083;4163275,303139999974519;-2,743800000000000;-1,715000000000000;37,609580000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.60958;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;0,530200000000000;4;Sub_Agua
366;374;613470,802734000026248;4167437,015899999998510;30;-1,338900000000000;-1,713750000000000;37,647080000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613470,802734000026248;4167437,015899999998510;-1,338900000000000;-1,714000000000000;37,647080000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.714_37.64708;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;1,004410000000000;4;Sub_Agua
367;375;613471,030950000043958;4162073,695100000128150;30;-2,360200000000000;-1,714580000000000;37,598750000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613471,030950000043958;4162073,695100000128150;-2,360200000000000;-1,715000000000000;37,598750000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.59875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,668950000000000;4;Sub_Agua
368;376;613476,088944999966770;4161704,226019999943674;30;-2,608700000000000;-1,714580000000000;37,595419999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613476,088944999966770;4161704,226019999943674;-2,608700000000000;-1,715000000000000;37,595419999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.59542;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,412280000000000;4;Sub_Agua
369;377;613481,161744000040926;4161333,647609999869019;30;-2,108000000000000;-1,714580000000000;37,592080000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613481,161744000040926;4161333,647609999869019;-2,108000000000000;-1,715000000000000;37,592080000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.59208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,725500000000000;4;Sub_Agua
370;378;613498,867943000048399;4160039,953319999855012;30;-0,885600000000000;-1,714580000000000;37,580419999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613498,867943000048399;4160039,953319999855012;-0,885600000000000;-1,715000000000000;37,580419999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.715_37.58042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;212;0,771810000000000;4;Sub_Agua
371;379;613524,038644999964163;4163553,686519999988377;30;-2,529000000000000;-1,713750000000000;37,612079999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613524,038644999964163;4163553,686519999988377;-2,529000000000000;-1,714000000000000;37,612079999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.714_37.61208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;0,414170000000000;4;Sub_Agua
372;380;613539,241101999999955;4162444,167859999928623;30;-2,565200000000000;-1,713750000000000;37,602080000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613539,241101999999955;4162444,167859999928623;-2,565200000000000;-1,714000000000000;37,602080000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.714_37.60208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;0,290910000000000;4;Sub_Agua
373;381;613541,484274000045843;4167623,311300000175834;30;-0,792400000000000;-1,712920000000000;37,648750000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613541,484274000045843;4167623,311300000175834;-0,792400000000000;-1,713000000000000;37,648750000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.713_37.64875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;242;3,142070000000000;4;Sub_Agua
374;382;613542,748080000048503;4167531,220629999879748;30;-0,894700000000000;-1,712920000000000;37,647919999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613542,748080000048503;4167531,220629999879748;-0,894700000000000;-1,713000000000000;37,647919999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.713_37.64792;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;242;0,196540000000000;4;Sub_Agua
375;383;613547,833518999977969;4167160,639030000194907;30;-1,442600000000000;-1,712920000000000;37,644579999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613547,833518999977969;4167160,639030000194907;-1,442600000000000;-1,713000000000000;37,644579999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.713_37.64458;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ;1;1;1;212;0,606250000000000;4;Sub_Agua
376;384;613554,440088000032119;4161334,651000000070781;30;-2,202000000000000;-1,713750000000000;37,592080000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613554,440088000032119;4161334,651000000070781;-2,202000000000000;-1,714000000000000;37,592080000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.714_37.59208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,533040000000000;4;Sub_Agua
377;385;613572,157725999946706;4160040,956590000074357;30;-0,990700000000000;-1,713750000000000;37,580419999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;613572,157725999946706;4160040,956590000074357;-0,990700000000000;-1,714000000000000;37,580419999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.714_37.58042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;212;0,732910000000000;4;Sub_Agua
